ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
631763236,Audio,Black-capped Chickadee,Poecile atricapillus,,Sarah Bowman,2025-03-07,2025,3,7,1510,Canada,CA-ON-WT,Ontario,Waterloo,"King East, Kitchener, ON, Canada",43.4473340,-80.4802320,Adult – 2,Call,Unspecified,"","",,,Recorded as video with Panasonic Lumix DC-FZ80 camera.,,Converted to audio with online converter.,,S217088531,"",,,"Two adults are scolding my cat that has ventured into the tree. The cat is on a leash. I don't let it get to the birds. The birds calm down when the cat comes out of the tree. ","I saw them in tree, also flying.",Poecile atricapillus,bkcchi,Species,21841,,.00,0,"",,
631763235,Audio,Black-capped Chickadee,Poecile atricapillus,,Sarah Bowman,2025-03-07,2025,3,7,1510,Canada,CA-ON-WT,Ontario,Waterloo,"King East, Kitchener, ON, Canada",43.4473340,-80.4802320,Adult – 2,Call,Unspecified,"","",,,Recorded as video with Panasonic Lumix DC-FZ80 camera.,,Converted to audio with online converter.,,S217088531,"",,,Children are heard in the background.,"I saw them in tree, also flying.",Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631755166,Audio,Black-capped Chickadee,Poecile atricapillus,,William McClellan,2025-03-07,2025,3,7,959,United States,US-WI-117,Wisconsin,Sheboygan,Arthur Jerving Conservancy,43.7024387,-87.7105243,"",,Unspecified,"","",,,,,,,S217053711,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631754257,Audio,Black-capped Chickadee,Poecile atricapillus,,David Wheeler,2024-04-02,2024,4,2,1205,United States,US-UT-035,Utah,Salt Lake,"Salt Lake City -- Chateau Wheeler, Sugarhouse",40.7231678,-111.8628298,"",Song,Unspecified,"","",,,iPhone,none,,,S166952049,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631754258,Audio,Black-capped Chickadee,Poecile atricapillus,,David Wheeler,2024-04-02,2024,4,2,1205,United States,US-UT-035,Utah,Salt Lake,"Salt Lake City -- Chateau Wheeler, Sugarhouse",40.7231678,-111.8628298,"",Song,Unspecified,"","",,,iPhone,none,,,S166952049,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,4.00,1,"",,
631750148,Audio,Black-capped Chickadee,Poecile atricapillus,,Sarah Bowman,2025-03-07,2025,3,7,925,Canada,CA-ON-WT,Ontario,Waterloo,"King East, Kitchener, ON, Canada",43.4473340,-80.4802320,Adult – 1,Song,Unspecified,"","",,,Recorded as video with Panasonic Lumix DC-FZ80 camera.,,Converted to audio with online converter.,,S217036505,"",,,"Also wind and wind-chimes. By the time I got away from other sounds, the bird was gone. ",I heard them. I think there were two.,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631750149,Audio,Black-capped Chickadee,Poecile atricapillus,,Sarah Bowman,2025-03-07,2025,3,7,925,Canada,CA-ON-WT,Ontario,Waterloo,"King East, Kitchener, ON, Canada",43.4473340,-80.4802320,Adult – 1,Call,Unspecified,"","",,,Recorded as video with Panasonic Lumix DC-FZ80 camera.,,Converted to audio with online converter.,,S217036505,"",,,,I heard them. I think there were two.,Poecile atricapillus,bkcchi,Species,21841,,4.00,1,"",,
631750141,Audio,Black-capped Chickadee,Poecile atricapillus,"Cardinalis cardinalis -- Northern Cardinal; Zonotrichia albicollis -- White-throated Sparrow; Cyanocitta cristata -- Blue Jay",Chris Wood,2025-02-23,2025,2,23,652,United States,US-NY-103,New York,Suffolk,Eastport Lake (aka Seatuck Creek),40.8277092,-72.7276897,"",Call,Not Used,"","",,,iPhone 15 Pro Max,iPhone 15 Pro Max,,,S214985953,"",,,Calls from a Black-capped Chickadee with a car going past in background.,,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
631730734,Audio,Black-capped Chickadee,Poecile atricapillus,,Richard Fleming,2025-03-06,2025,3,6,1047,United States,US-NY-047,New York,Kings,Floyd Bennett Field--Ecology Village Area,40.5863535,-73.8851488,"",Call,Not Used,"","",,,iPhone SE 3G,,,,S216914120,"",,,Heavy low cut below 500 to combat typical iPhone wind noise. No significant impact to frequencies of the calls.,,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631715764,Audio,Black-capped Chickadee,Poecile atricapillus,"Quiscalus quiscula -- Common Grackle; Agelaius phoeniceus -- Red-winged Blackbird; Melospiza melodia -- Song Sparrow; Cardinalis cardinalis -- Northern Cardinal; Sturnus vulgaris -- European Starling",Andrew W.,2025-03-01,2025,3,1,1555,United States,US-MA-017,Massachusetts,Middlesex,Woburn Community Gardens,42.4736361,-71.1680778,"",,Unspecified,"","",,,,,,,S216110982,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631708546,Audio,Black-capped Chickadee,Poecile atricapillus,,Michael Morin,2025-03-06,2025,3,6,1045,United States,US-IL-129,Illinois,Menard,"11096 Knoles Rd, Petersburg US-IL 39.91996, -89.81665",39.9199640,-89.8166470,"",,Unspecified,"","",,,,,,,S216896572,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631675073,Audio,Black-capped Chickadee,Poecile atricapillus,"Agelaius phoeniceus [phoeniceus Group] -- Red-winged Blackbird (Red-winged); Corvus brachyrhynchos -- American Crow",Blaine Carnes,2025-03-05,2025,3,5,1524,United States,US-NY-109,New York,Tompkins,Sapsucker Woods,42.4787599,-76.4529133,Adult – 3,Call,Not Used,"","",,,Tascam DR-100MKIII,Rode NTG2,,,S216785213,"",,,Wind noise throughout recording.,,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
631675066,Audio,Black-capped Chickadee,Poecile atricapillus,"Agelaius phoeniceus [phoeniceus Group] -- Red-winged Blackbird (Red-winged); Sitta carolinensis carolinensis -- White-breasted Nuthatch (Eastern)",Blaine Carnes,2025-03-05,2025,3,5,1524,United States,US-NY-109,New York,Tompkins,Sapsucker Woods,42.4787599,-76.4529133,Adult – 2,Call,Not Used,"","",,,Tascam DR-100MKIII,Rode NTG2,,,S216785213,"",,,Different set of birds than the other recordings on this list. Wind noise throughout recording.,,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
631675060,Audio,Black-capped Chickadee,Poecile atricapillus,Agelaius phoeniceus [phoeniceus Group] -- Red-winged Blackbird (Red-winged),Blaine Carnes,2025-03-05,2025,3,5,1524,United States,US-NY-109,New York,Tompkins,Sapsucker Woods,42.4787599,-76.4529133,Adult – 2,Call,Not Used,"","",,,Tascam DR-100MKIII,Rode NTG2,,,S216785213,"",,,Wind noise throughout recording.,,Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
631670719,Audio,Black-capped Chickadee,Poecile atricapillus,,Brian Henderson,2022-11-01,2022,11,1,1151,United States,US-PA-091,Pennsylvania,Montgomery,Morwood Rd. Yard,40.3226527,-75.4130501,"",Call,Not Used,"","",,,Samsung Galaxy S21/Merlin,,,,S121692105,"",,,,"Not the slam-dunkiest bird, but I think this is probably safe for Black-capped. Pretty distinct hockey stick wing pattern, very white and shaggy nape, relatively long/white-edged tail, relatively buffy flanks. All of these pics, but especially the second and third, were badly underexposed. Some color detail may have been lost in recovery.  I wish the recording were longer, but the call seems like a decent fit.  We were experiencing a Black-capped irruption at the time.",Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
631663151,Audio,Black-capped Chickadee,Poecile atricapillus,,Thomas Mudd,2025-03-05,2025,3,5,1059,United States,US-NY-121,New York,Wyoming,Beaver Meadow Audubon Center,42.6730027,-78.3831251,"",,Unspecified,"","",,,,,,,S216743927,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631649199,Audio,Black-capped Chickadee,Poecile atricapillus,,Marc-Andre Beaucher,2025-03-02,2025,3,2,1042,Canada,CA-BC-CK,British Columbia,Central Kootenay,Pilot Bay Provincial Park,49.6423268,-116.8671227,Adult – 5,Call,Unspecified,"","",,,iphone 14 Pro,Internal mic,n/a,,S216358609,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,4.50,2,"",,
631635020,Audio,Black-capped Chickadee,Poecile atricapillus,,Stefan  Karkuff,2025-03-04,2025,3,4,1720,United States,US-PA-041,Pennsylvania,Cumberland,State Rd property,40.2107414,-77.0327372,"",,Unspecified,"","",,,,,,,S216653061,"",,,,"Singing fee-bay two note song, both in the morning and in the evening. It was hanging around all day and in the evening it also called, felt like a slower call than the chickadees we regularly have here and also identified by Merlin as black capped. Warm tones on the flanks, bright white cheek patch. Also hanging out by itself",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631634330,Audio,Black-capped Chickadee,Poecile atricapillus,Zonotrichia albicollis -- White-throated Sparrow,Vivian Young,2025-03-04,2025,3,4,1545,United States,US-NY-005,New York,Bronx,Franz Sigel Park,40.8235524,-73.9253916,"",Song,Not Used,"","",,,iPad mini,,,,S216650704,"",,,,Heard and identified by Merlin.,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631622958,Audio,Black-capped Chickadee,Poecile atricapillus,Cyanocitta cristata -- Blue Jay,Carey Purdon,2025-03-04,2025,3,4,818,Canada,CA-ON-RE,Ontario,Renfrew,"318 Berndt Road, Golden Lake, Ontario, CA (45.591, -77.276)",45.5914161,-77.2763044,Adult – 3,Song,Not Used,"","",,,Wavepad app. 32-bit Float,Android Samsung Galaxy S21. phone,Audacity: Normalized to -3 DB. ,,S216614799,"",,,A recording of  several songs of one of three BCCH perched on a roadside tree.  ,"Two BCCH were heard from the roadside trees. One was briefly sang several two note whistled songs, last note on a lower pitch as it perched on a white pine tree branch, then moved to the nearby trees as it continued to sing.",Poecile atricapillus,bkcchi,Species,21841,,2.00,1,"",,
631618909,Audio,Black-capped Chickadee,Poecile atricapillus,,Susan Hochgraf,2025-03-04,2025,3,4,1030,United States,US-CT-013,Connecticut,Tolland,"Myers Pond trail, Yale Myers Forest, Bigelow Hollow Rd, Union US-CT",41.9907730,-72.1285760,"",,Unspecified,"","",,,,,,,S216605826,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631612432,Audio,Black-capped Chickadee,Poecile atricapillus,,Bob Suter,2025-03-04,2025,3,4,749,United States,US-PA-045,Pennsylvania,Delaware,Delaware River--Hog Island Rd. (Delaware Co.),39.8584371,-75.2606074,"",,Unspecified,"","",,,,,,,S216575000,"",,,,"Seen and heard quite well at close range. Gave slow, low dee calls and cheeseburger song. May have recording and pics. Big head, messy bib and white hockey sticks on wings. Seen here 39.86022° N, 75.28096° W",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631599738,Audio,Black-capped Chickadee,Poecile atricapillus,"Cyanocitta cristata -- Blue Jay; Cardinalis cardinalis -- Northern Cardinal",Michael J Good,2025-03-03,2025,3,3,827,United States,US-ME-009,Maine,Hancock,"Old County Road, Alley Island Overlook,  Bar Harbor, Maine, US (44.415, -68.365)",44.4151905,-68.3650506,Adult Male – 1,"Courtship, Display, or Copulation; Song",Unspecified,"","",,,Android,,,,S216420007,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631554092,Audio,Black-capped Chickadee,Poecile atricapillus,,Diane Eubanks,2022-10-01,2022,10,1,1000,United States,US-IL-097,Illinois,Lake,"Diane's House in Antioch IL",42.4381441,-88.1369390,"",,Unspecified,"","",,,,,,,S216379449,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631554093,Audio,Black-capped Chickadee,Poecile atricapillus,,Diane Eubanks,2022-10-01,2022,10,1,1000,United States,US-IL-097,Illinois,Lake,"Diane's House in Antioch IL",42.4381441,-88.1369390,"",,Unspecified,"","",,,,,,,S216379449,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631553031,Audio,Black-capped Chickadee,Poecile atricapillus,,Steve Kinsley,2025-03-02,2025,3,2,1430,Canada,CA-ON-YO,Ontario,York,Queensville - Eves Farm,44.1558000,-79.4246120,Adult – 1,"Call; Foraging or Eating",Not Used,"","",,,iPhone XR,,,,S216316297,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,4.00,1,"",,
631523614,Audio,Black-capped Chickadee,Poecile atricapillus,,Collin Smith,2025-03-02,2025,3,2,656,United States,US-WI-097,Wisconsin,Portage,Long Rd. Bog (Portage Co.),44.6342764,-89.7403193,"","Call; Song",Unspecified,"","",,,Zoom F3,Rode NTG5,Windjammer,,S216318570,"",,,Several chickadees foraging and singing by the parking lot area.  Filename: 210104_008_Tr1_hpf26-40-3_hpf101-40-3_trimmed_normalized_lpf-14969-20-3_hpf27-40-3_eq-down-below-1000hz-below-2000hz-below-150hz_BCCH.wav,,Poecile atricapillus,bkcchi,Species,21841,,5.00,1,"",,
631519264,Audio,Black-capped Chickadee,Poecile atricapillus,,Eric DeFonso 🦑,2023-04-14,2023,4,14,741,United States,US-CO-069,Colorado,Larimer,Lee Martinez Park,40.5960324,-105.0819111,"",,Unspecified,"","",,,,,,,S133702492,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,5.00,1,,,
631518592,Audio,Black-capped Chickadee,Poecile atricapillus,,Dawn Zuengler,2025-03-02,2025,3,2,1130,United States,US-WI-025,Wisconsin,Dane,Spring Valley Road,43.1648366,-89.7327436,Unknown – 1,Call,Unspecified,"","",,,Sound Devices MIxPre-3 ii recorder,Sennheiser 8020 ,Parabola,,S216301848,"",,,The chickadee was in a bur oak tree calling across our property (oak savanna portion) to several other chickadees in distant trees.,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,"",,
631513041,Audio,Black-capped Chickadee,Poecile atricapillus,,Andrew W.,2025-03-02,2025,3,2,1218,United States,US-MA-017,Massachusetts,Middlesex,Mount Vernon St.,42.4142547,-71.1729537,"",Call,Unspecified,"","",,,,,,,S216278488,"",,,,Pair has started to visit feeder together and chick-a-dee back and forth.,Poecile atricapillus,bkcchi,Species,21841,,.00,0,"",,
631508469,Audio,Black-capped Chickadee,Poecile atricapillus,"Baeolophus bicolor -- Tufted Titmouse; Cardinalis cardinalis -- Northern Cardinal",Brian Henderson,2025-02-22,2025,2,22,915,United States,US-PA-115,Pennsylvania,Susquehanna,Potter Rd.,41.7593546,-75.7853591,"",Call,Used,"","",,,Nikon D500,Rode VideoMic NTG,,,S214904995,"",,,,A couple of these were eating sumac berries.,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631492657,Audio,Black-capped Chickadee,Poecile atricapillus,,Eric DeFonso 🦑,2023-03-19,2023,3,19,822,United States,US-CO-013,Colorado,Boulder,"3630 21st St, Boulder US-CO 40.04081, -105.27022",40.0408150,-105.2702250,"",,Unspecified,"","",,,,,,,S131283891,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,5.00,1,,,
631486104,Audio,Black-capped Chickadee,Poecile atricapillus,,Eric Walters,2025-02-27,2025,2,27,1145,United States,US-IL-097,Illinois,Lake,Lyons Woods Forest Preserve (Lake Co.),42.4025000,-87.8324000,Adult – 1,Call,Used,"","",,,Android Samsung A15,GoorDik Wireless J3,,,S215720924,"",,,Black-capped Chickadee,,Poecile atricapillus,bkcchi,Species,21841,,5.00,1,"",,
631484105,Audio,Black-capped Chickadee,Poecile atricapillus,Sitta canadensis -- Red-breasted Nuthatch,Landon Graff,2025-03-01,2025,3,1,1043,United States,US-UT-045,Utah,Tooele,Ophir Canyon ,40.3785001,-112.2406518,"","",Not Used,"","",,,,,,,S216082998,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,"",,
631483312,Audio,Black-capped Chickadee,Poecile atricapillus,,Trevor Ricks,2025-03-01,2025,3,1,1632,United States,US-WY-023,Wyoming,Lincoln,"61 East 5th Avenue, Afton, Wyoming, US (42.723, -110.932)",42.7232645,-110.9315097,"",,Unspecified,"","",,,,,,,S216134133,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631477118,Audio,Black-capped Chickadee,Poecile atricapillus,,Scott Jubinville,2025-02-28,2025,2,28,1244,Canada,CA-AB-SI,Alberta,Calgary,Calgary--South Glenmore Park,50.9744450,-114.1215440,"",,Unspecified,"","",,,,,,,S215899797,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631473142,Audio,Black-capped Chickadee,Poecile atricapillus,,Kevin Seymour,2025-02-20,2025,2,20,1521,Canada,CA-ON-TI,Ontario,Timiskaming,Hilliardton Marsh Research and Education Centre,47.7403407,-79.6968091,"",,Unspecified,"","",,,,,,,S214593226,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631459242,Audio,Black-capped Chickadee,Poecile atricapillus,,Bernard Foy,2025-03-01,2025,3,1,1235,United States,US-VT-005,Vermont,Caledonia,"Cary Pond Rd, N. Danville",44.4838638,-72.1231855,"",,Unspecified,"","",,,,,,,S216070827,"",,,,First singing of the year,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631451190,Audio,Black-capped Chickadee,Poecile atricapillus,,Sam Stuart,2025-03-01,2025,3,1,849,United States,US-PA-091,Pennsylvania,Montgomery,The Hampshire Court,40.1643468,-75.5011818,"",Song,Unspecified,"","",,,,,,,S216020504,"",,,,"Singing its two note, descending song.",Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631441997,Audio,Black-capped Chickadee,Poecile atricapillus,Branta canadensis -- Canada Goose,Scott Harris,2025-02-28,2025,2,28,736,United States,US-MA-017,Massachusetts,Middlesex,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,"",Call,Unspecified,"","",,,,,,,S215831685,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,"",,
631422056,Audio,Black-capped Chickadee,Poecile atricapillus,,Irene Crosland,2025-02-28,2025,2,28,905,Canada,CA-AB-TE,Alberta,Camrose-Lloydminister,Beaverhill Natural Area,53.3829700,-112.5169945,"",,Unspecified,"","",,,,,,,S215887063,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631422060,Audio,Black-capped Chickadee,Poecile atricapillus,,Richard Buist,2025-02-24,2025,2,24,1140,Canada,CA-MB-EL,Manitoba,Winnipeg,CA-MB-Winnipeg-31 Perry Bay,49.8907110,-97.0472990,"",,Unspecified,"","",,,,,,,S215924204,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631418832,Audio,Black-capped Chickadee,Poecile atricapillus,Sitta carolinensis -- White-breasted Nuthatch,Carey Purdon,2025-02-28,2025,2,28,1610,Canada,CA-ON-RE,Ontario,Renfrew,"665 Island View Drive, Golden Lake, Ontario, CA (45.59, -77.282)",45.5895161,-77.2824904,Adult – 10,"Call; Foraging or Eating",Not Used,"","",,,Wavepad app. 32-bit Float,Android Samsung Galaxy S21. phone,Audacity: Normalized to -3 DB. ,,S215915409,"",,,Ten BCCH were recorded at a feeder just before a snow storm.,"BCCH were active at the feeder. Several ""gurgle"" call notes were heard.",Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631400306,Audio,Black-capped Chickadee,Poecile atricapillus,,Marianne Friers,2025-02-27,2025,2,27,1508,United States,US-NY-057,New York,Montgomery,Northview Farm,42.9451135,-74.3860857,"",,Unspecified,"","",,,,,,,S215729899,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,,,
631362168,Audio,Black-capped Chickadee,Poecile atricapillus,,Nolan Kerr,2025-02-26,2025,2,26,1628,United States,US-MN-039,Minnesota,Dodge,Evergreen Cemetery--Mantorville,44.0617340,-92.7431510,Adult – 7,Call,Not Used,"","",,,,,,,S215604443,"",,,Mobbing at nothing,,Poecile atricapillus,bkcchi,Species,21841,,5.00,1,"",,
631317561,Audio,Black-capped Chickadee,Poecile atricapillus,,Nolan Kerr,2025-01-03,2025,1,3,1200,United States,US-MN-003,Minnesota,Anoka,"1074 93rd Avenue, Coon Rapids, Minnesota, US (45.139, -93.296)",45.1389132,-93.2960469,Adult – 1,Call,Not Used,"","",,,,,,,S207852698,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,4.00,1,"",,
631291591,Audio,Black-capped Chickadee,Poecile atricapillus,,Zachary Frieben,2025-02-02,2025,2,2,1340,United States,US-MI-149,Michigan,St. Joseph,"Grandma Kathy's house",42.0080804,-85.7391810,"",,Unspecified,"","",,,,,,,S211844804,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631286148,Audio,Black-capped Chickadee,Poecile atricapillus,,Dave Belford,2025-01-11,2025,1,11,712,United States,US-PA-091,Pennsylvania,Montgomery,Gwynedd Wildlife Preserve (closed Tuesdays),40.1928858,-75.2744687,"",,Unspecified,"","",,,,,,,S208913453,"",,,,"a little larger and warmer looking than Carolina, bolder white hockey stick mark on wing, messier bib",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631285195,Audio,Black-capped Chickadee,Poecile atricapillus,,Rose Marie,2025-02-22,2025,2,22,730,United States,US-NJ-019,New Jersey,Hunterdon,Higginsville Road Neshanic Station NJ,40.5151268,-74.7795492,"",,Unspecified,"","",,,,,,,S214977586,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631284063,Audio,Black-capped Chickadee,Poecile atricapillus,,Dave Belford,2024-12-31,2024,12,31,1500,United States,US-PA-091,Pennsylvania,Montgomery,Home Base,40.1048861,-75.2697051,"",,Unspecified,"","",,,,,,,S207590172,"",,,,"calling and stopping by a feeder, a little larger and brighter than Carolina, messier bib, bold white hockey stick mark on the wings",Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631282998,Audio,Black-capped Chickadee,Poecile atricapillus,,Mary Alice Koeneke,2025-02-25,2025,2,25,1059,United States,US-PA-019,Pennsylvania,Butler,"Winter Bird Survey #3 Saxonburg SE Cabot US-PA 40.75384, -79.75978",40.7538400,-79.7597820,"",Duet,Unspecified,"","",,,,,,,S215444946,"",,,,"3 had clear, white ""hockey stick in wings, called a typical chick-a-dee BCCH call at the northern end of the walk. A group of 4 chickadees near the southern end (about 1.5 miles south of Cabot) included 1 with no white in the wings, 1 with white in the wings and 2 others. Initially the “dueting” of two sounded like Carolina Chickadee; however, helpful review of the recording by someone more familiar leaned toward Black-capped Chickadee.",Poecile atricapillus,bkcchi,Species,21841,,.00,0,"",,
631281432,Audio,Black-capped Chickadee,Poecile atricapillus,,Carey Purdon,2025-02-25,2025,2,25,1609,Canada,CA-ON-RE,Ontario,Renfrew,"665 Island View Drive, Golden Lake, Ontario, CA (45.59, -77.282)",45.5895161,-77.2824904,Adult – 7,"Call; Foraging or Eating",Not Used,"","",,,Wavepad app. 32-bit Float,Android Samsung Galaxy S21. phone,Audacity: Normalized to -3 DB. ,,S215440004,"",,,"7 BCCH were at a feeder and one BCCH  calls were recorded as a second  distant BCCH seemed to respond to them. ""B"" notes at 3.1 and ? ""C"" note at 38.8 seconds.","BCCH were active at the feeders that had been replenished. On the recording many """"Psip"" contact call notes were seen which usually indicates ""calm/ non-alarmed"" BCCH and ""wing"" flutter notes of BCCH as it flew from the feeder at 11.9 seconds.. No "" gurgle"" notes were heard.",Poecile atricapillus,bkcchi,Species,21841,,4.00,1,"",,
631274299,Audio,Black-capped Chickadee,Poecile atricapillus,,Zachary Spatz,2025-02-25,2025,2,25,1317,United States,US-PA-011,Pennsylvania,Berks,North Park (Kutztown),40.5317670,-75.7855760,"",,Unspecified,"","",,,,,,,S215409299,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631272452,Audio,Black-capped Chickadee,Poecile atricapillus,,Larry Joseph,2025-02-25,2025,2,25,1114,Canada,CA-BC-KS,British Columbia,Kitimat-Stikine,Larry’s yard,55.2644660,-127.6522200,Adult,Song,Not Used,"","",,,iPhone 14,,,,S215413466,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,4.00,1,"",,
631249911,Audio,Black-capped Chickadee,Poecile atricapillus,"Sitta canadensis -- Red-breasted Nuthatch; Turdus migratorius -- American Robin",Heikel B,2025-02-23,2025,2,23,707,Canada,CA-BC-GV,British Columbia,Metro Vancouver,Port Moody--Residence,49.2745608,-122.8806514,"",,Unspecified,"","",,,iPhone 12 mini,Rode VideoMic Me-L,,,S215067168,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631241426,Audio,Black-capped Chickadee,Poecile atricapillus,,Larry Joseph,2025-02-24,2025,2,24,1430,Canada,CA-BC-KS,British Columbia,Kitimat-Stikine,Larry’s yard,55.2644660,-127.6522200,Adult,"Foraging or Eating; Song",Not Used,"","",,,,,,,S215301065,"",,,,172 calls,Poecile atricapillus,bkcchi,Species,21841,,3.00,2,"",,
631239552,Audio,Black-capped Chickadee,Poecile atricapillus,Anas platyrhynchos -- Mallard,Mabel Bredahl,2025-02-21,2025,2,21,1500,Canada,CA-BC-CO,British Columbia,Central Okanagan,Kelowna--Munson Pond,49.8640484,-119.4603539,Unknown – 1,Call,Not Used,"","",,,,,,,S214747323,"",,,"""Chicka-dee dee!"" call. A bit off-sounding compared to the regular call.",,Poecile atricapillus,bkcchi,Species,21841,,.00,0,"",,
631232465,Audio,Black-capped Chickadee,Poecile atricapillus,,Daniel S.,2021-08-06,2021,8,6,1714,United States,US-VT-009,Vermont,Essex,"Moose Bog, Wenlock WMA",44.7640085,-71.7394073,Adult – 1,"Call; Song",Not Used,"","",,,iPhone,,,,S92867704,"",,,Bird seen. Recorded with iPhone Voice Memos. Audio was added on 24 Feb 2025.,,Poecile atricapillus,bkcchi,Species,21841,,3.00,1,"",,
631222898,Audio,Black-capped Chickadee,Poecile atricapillus,,Ruger Peavey,2025-02-23,2025,2,23,1254,United States,US-WI-093,Wisconsin,Pierce,Farmyard,44.8542767,-92.3130267,"",,Unspecified,"","",,,,,,,S215086659,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,4.00,1,,,
631210578,Audio,Black-capped Chickadee,Poecile atricapillus,,Gregg Eldred,2025-02-23,2025,2,23,1208,United States,US-NJ-025,New Jersey,Monmouth,Sandy Hook--Spermaceti Cove area,40.4259441,-73.9882851,"",,Unspecified,"","",,,,,,,S215065500,"",,,,In shrubs to the right of the boardwalk. Great looks at them. Photos.,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631178075,Audio,Black-capped Chickadee,Poecile atricapillus,Melospiza melodia -- Song Sparrow,Kriss Replogle,2025-02-23,2025,2,23,909,United States,US-NJ-025,New Jersey,Monmouth,Sandy Hook--Spermaceti Cove area,40.4259441,-73.9882851,"Adult – 1; Unknown – 1","Call; Foraging or Eating",Not Used,"","",,,IPhoneSE,,,,S215011521,"",,,,"2 heard and recorded, 1 just seen.  Call slower and lower like black-capped",Poecile atricapillus,bkcchi,Species,21841,,2.00,3,"",,
631167948,Audio,Black-capped Chickadee,Poecile atricapillus,,Tarik Shahzad,2025-02-07,2025,2,7,1620,United States,US-MN-075,Minnesota,Lake,"2186–2234 Fors Rd, Two Harbors US-MN (47.0895,-91.6250)",47.0894910,-91.6249710,"",,Unspecified,"","",,,,,,,S212349944,"",,,,Mobbing NSWO!,Poecile atricapillus,bkcchi,Species,21841,,.00,0,,,
631166558,Audio,Black-capped Chickadee,Poecile atricapillus,,Alexandre Terrigeol,2024-10-13,2024,10,13,811,Canada,CA-QC-HC,Quebec,La Haute-Côte-Nord,Camping Bon-Désir,48.2688353,-69.5010369,"",,Unspecified,"","",,,,,,,S198693583,"",,,,,Poecile atricapillus,bkcchi,Species,21841,,5.00,1,,,
